# BLASTP 2.6.0+
# Query: AAS60282.1 putative flavoprotein [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
# Query: AAS64075.1 transposase for the IS285 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS64075.1	ABX84766	99.751	402	1	0	1	402	1	402	0.0	834
# BLASTP 2.6.0+
# Query: AAS60293.1 transposase for the IS285 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60293.1	ABX84766	99.751	402	1	0	1	402	1	402	0.0	834
# BLASTP 2.6.0+
# Query: AAS62657.1 putative transposase for IS285 element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62657.1	ABX84766	100.000	374	0	0	1	374	29	402	0.0	782
# BLASTP 2.6.0+
# Query: AAS60294.1 putative molybdopterin-guanine dinucleotide biosynthesis protein B [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60294.1	ABX87307	100.000	185	0	0	1	185	1	185	1.23e-139	384
# BLASTP 2.6.0+
# Query: AAS60295.1 molybdopterin-guanine dinucleotide biosynthesis protein A [Yersinia pestis biovar Microtus str. 91001] >gb|AYW84392.1| molybdenum cofactor guanylyltransferase MobA [Yersinia pestis] >gb|OUY12241.1| molybdenum cofactor guanylyltransferase [Yersinia pestis subsp. microtus bv. Altaica] >gb|OVY72193.1| molybdenum cofactor guanylyltransferase [Yersinia pestis subsp. microtus bv. Xilingolensis] >gb|OUY14238.1| molybdenum cofactor guanylyltransferase [Yersinia pestis subsp. microtus bv. Altaica]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60295.1	ABX86890	99.487	195	1	0	19	213	1	195	8.52e-146	400
# BLASTP 2.6.0+
# Query: AAS60297.1 Putative homoserine kinase type II (protein kinase fold) [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60297.1	ABX87932	100.000	328	0	0	1	328	1	328	0.0	680
# BLASTP 2.6.0+
# Query: AAS60298.1 secreted thiol:disulfide interchange protein DsbA [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60298.1	ABX85611	100.000	207	0	0	1	207	1	207	2.24e-156	427
# BLASTP 2.6.0+
# Query: AAS60299.1 DNA polymerase I [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60299.1	ABX85098	100.000	932	0	0	1	932	1	932	0.0	1917
# BLASTP 2.6.0+
# Query: AAS60301.1 putative GTPases [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60301.1	ABX87273	99.537	216	1	0	1	216	1	216	3.45e-162	443
# BLASTP 2.6.0+
# Query: AAS60302.1 hypothetical protein YP_0021 [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60302.1	ABX86861	100.000	188	0	0	1	188	1	188	1.06e-134	371
# BLASTP 2.6.0+
# Query: AAS60303.1 oxygen-independent coproporphyrinogen III oxidase [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60303.1	ABX88417	100.000	457	0	0	3	459	1	457	0.0	954
# BLASTP 2.6.0+
# Query: AAS60304.1 nitrogen regulation protein [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60304.1	ABX87940	100.000	470	0	0	24	493	1	470	0.0	960
# BLASTP 2.6.0+
# Query: AAS60305.1 Two component regulatory protein involved in nitrogen assimilation [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60305.1	ABX85216	100.000	349	0	0	11	359	1	349	0.0	700
# BLASTP 2.6.0+
# Query: AAS63969.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63969.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63848.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63848.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63796.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63796.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63789.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63789.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63407.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63407.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63361.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63361.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS63085.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS63085.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62999.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62999.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62923.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62923.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62884.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62884.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62872.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62872.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62725.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62725.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62451.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62451.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS62339.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS62339.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS61568.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS61568.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS61246.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS61246.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS61135.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS61135.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS61112.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS61112.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS61009.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS61009.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS60545.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60545.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS60479.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS60479.1	ABX85823	100.000	169	0	0	1	169	1	169	2.09e-129	356
# BLASTP 2.6.0+
# Query: AAS64050.1 transposase for the IS1541 insertion element [Yersinia pestis biovar Microtus str. 91001]
# Database: User specified sequence set (Input: Yersinia_pestis_angola.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
AAS64050.1	ABX85112	100.000	169	0	0	1	169	1	169	2.58e-129	356
# BLASTP 2.6.0+
