Hit_ID,Query_ID
tr|E3GWI8|E3GWI8_METFV,tr|F8AN01|F8AN01_METOI
tr|E3GW12|E3GW12_METFV,tr|F8AMA6|F8AMA6_METOI
tr|E3GX54|E3GX54_METFV,tr|F8ANW5|F8ANW5_METOI
tr|E3GYL0|E3GYL0_METFV,tr|F8AMB4|F8AMB4_METOI
tr|E3GW55|E3GW55_METFV,tr|F8ALC4|F8ALC4_METOI
tr|E3GY33|E3GY33_METFV,tr|F8AKI1|F8AKI1_METOI
tr|E3GYN4|E3GYN4_METFV,tr|F8ALR2|F8ALR2_METOI
tr|E3GWQ2|E3GWQ2_METFV,tr|F8AKN9|F8AKN9_METOI
tr|E3GZH5|E3GZH5_METFV,tr|F8AMC2|F8AMC2_METOI
tr|E3GZG4|E3GZG4_METFV,tr|F8AM50|F8AM50_METOI
tr|E3GZ43|E3GZ43_METFV,tr|F8AMT6|F8AMT6_METOI
tr|E3GZC8|E3GZC8_METFV,tr|F8AM67|F8AM67_METOI
tr|E3GX45|E3GX45_METFV,tr|F8AN82|F8AN82_METOI
tr|E3GX90|E3GX90_METFV,tr|F8AJQ0|F8AJQ0_METOI
tr|E3GYU1|E3GYU1_METFV,tr|F8ALW9|F8ALW9_METOI
tr|E3GYY9|E3GYY9_METFV,tr|F8ALF0|F8ALF0_METOI
tr|E3GZ57|E3GZ57_METFV,tr|F8AL46|F8AL46_METOI
tr|E3GXH7|E3GXH7_METFV,tr|F8ANV2|F8ANV2_METOI
tr|E3GY14|E3GY14_METFV,tr|F8AME2|F8AME2_METOI
tr|E3GYR1|E3GYR1_METFV,tr|F8AL25|F8AL25_METOI
tr|E3GYW7|E3GYW7_METFV,tr|F8AMJ1|F8AMJ1_METOI
tr|E3GWN6|E3GWN6_METFV,tr|F8AJI3|F8AJI3_METOI
tr|E3GZ82|E3GZ82_METFV,tr|F8AJX0|F8AJX0_METOI
tr|E3GYX0|E3GYX0_METFV,tr|F8AMB5|F8AMB5_METOI
tr|E3GWM9|E3GWM9_METFV,tr|F8AKT9|F8AKT9_METOI
tr|E3GZ60|E3GZ60_METFV,tr|F8ANN1|F8ANN1_METOI
tr|E3GWM6|E3GWM6_METFV,tr|F8AMA1|F8AMA1_METOI
tr|E3GXB6|E3GXB6_METFV,tr|F8AMH9|F8AMH9_METOI
tr|E3GX53|E3GX53_METFV,tr|F8AMS6|F8AMS6_METOI
tr|E3GWY9|E3GWY9_METFV,tr|F8AK06|F8AK06_METOI
tr|E3GWP4|E3GWP4_METFV,tr|F8AN51|F8AN51_METOI
tr|E3GWZ7|E3GWZ7_METFV,tr|F8AK73|F8AK73_METOI
tr|E3GYA2|E3GYA2_METFV,tr|F8AL79|F8AL79_METOI
tr|E3GYG8|E3GYG8_METFV,tr|F8AJK3|F8AJK3_METOI
sp|E3GWN9|RIBL_METFV,tr|F8ANH6|F8ANH6_METOI
tr|E3GX97|E3GX97_METFV,tr|F8AP05|F8AP05_METOI
tr|E3GZK1|E3GZK1_METFV,tr|F8AMH2|F8AMH2_METOI
tr|E3GZ15|E3GZ15_METFV,tr|F8AMM8|F8AMM8_METOI
tr|E3GZE6|E3GZE6_METFV,tr|F8ALY7|F8ALY7_METOI
tr|E3GW48|E3GW48_METFV,tr|F8AN12|F8AN12_METOI
tr|E3GX99|E3GX99_METFV,tr|F8ANP8|F8ANP8_METOI
tr|E3GW41|E3GW41_METFV,tr|F8ALJ2|F8ALJ2_METOI
tr|E3GXT3|E3GXT3_METFV,tr|F8AJS5|F8AJS5_METOI
tr|E3GZL0|E3GZL0_METFV,tr|F8ANX8|F8ANX8_METOI
tr|E3GZE0|E3GZE0_METFV,tr|F8AM77|F8AM77_METOI
tr|E3GYG0|E3GYG0_METFV,tr|F8ALV0|F8ALV0_METOI
tr|E3GXR3|E3GXR3_METFV,tr|F8AJI5|F8AJI5_METOI
tr|E3GZ46|E3GZ46_METFV,tr|F8ALH3|F8ALH3_METOI
tr|E3GXZ9|E3GXZ9_METFV,tr|F8ANL9|F8ANL9_METOI
tr|E3GZD2|E3GZD2_METFV,tr|F8AM70|F8AM70_METOI
tr|E3GX37|E3GX37_METFV,tr|F8AK44|F8AK44_METOI
tr|E3GXF2|E3GXF2_METFV,tr|F8AMZ6|F8AMZ6_METOI
tr|E3GX56|E3GX56_METFV,tr|F8AJU4|F8AJU4_METOI
tr|E3GX95|E3GX95_METFV,tr|F8ALD1|F8ALD1_METOI
tr|E3GXU6|E3GXU6_METFV,tr|F8ANI6|F8ANI6_METOI
tr|E3GXT5|E3GXT5_METFV,tr|F8AN30|F8AN30_METOI
tr|E3GZA6|E3GZA6_METFV,tr|F8AJV6|F8AJV6_METOI
tr|E3GZF8|E3GZF8_METFV,tr|F8ANY6|F8ANY6_METOI
tr|E3GXZ5|E3GXZ5_METFV,tr|F8ANN5|F8ANN5_METOI
tr|E3GYM0|E3GYM0_METFV,tr|F8AN23|F8AN23_METOI
tr|E3GYU4|E3GYU4_METFV,tr|F8AK56|F8AK56_METOI
tr|E3GX70|E3GX70_METFV,tr|F8AJN1|F8AJN1_METOI
tr|E3GZE2|E3GZE2_METFV,tr|F8AM79|F8AM79_METOI
tr|E3GYE6|E3GYE6_METFV,tr|F8AKD5|F8AKD5_METOI
tr|E3GWE8|E3GWE8_METFV,tr|F8ALC2|F8ALC2_METOI
tr|E3GY06|E3GY06_METFV,tr|F8ALC8|F8ALC8_METOI
tr|E3GX29|E3GX29_METFV,tr|F8AMR7|F8AMR7_METOI
tr|E3GZL1|E3GZL1_METFV,tr|F8AN88|F8AN88_METOI
tr|E3GXW6|E3GXW6_METFV,tr|F8AM07|F8AM07_METOI
tr|E3GZ49|E3GZ49_METFV,tr|F8AMT9|F8AMT9_METOI
tr|E3GYW4|E3GYW4_METFV,tr|F8ANK0|F8ANK0_METOI
tr|E3GXP9|E3GXP9_METFV,tr|F8AM04|F8AM04_METOI
tr|E3GYQ1|E3GYQ1_METFV,tr|F8AN92|F8AN92_METOI
tr|E3GYZ5|E3GYZ5_METFV,tr|F8ANB6|F8ANB6_METOI
tr|E3GZB1|E3GZB1_METFV,tr|F8AKJ6|F8AKJ6_METOI
tr|E3GWE1|E3GWE1_METFV,tr|F8ANV7|F8ANV7_METOI
tr|E3GWU2|E3GWU2_METFV,tr|F8AK54|F8AK54_METOI
tr|E3GZH3|E3GZH3_METFV,tr|F8ANY3|F8ANY3_METOI
tr|E3GYE1|E3GYE1_METFV,tr|F8AN09|F8AN09_METOI
tr|E3GWF3|E3GWF3_METFV,tr|F8ALS8|F8ALS8_METOI
tr|E3GXD9|E3GXD9_METFV,tr|F8ALR8|F8ALR8_METOI
tr|E3GZ37|E3GZ37_METFV,tr|F8AN84|F8AN84_METOI
tr|E3GZ89|E3GZ89_METFV,tr|F8ANR4|F8ANR4_METOI
tr|E3GZ81|E3GZ81_METFV,tr|F8AKV0|F8AKV0_METOI
tr|E3GYV7|E3GYV7_METFV,tr|F8AND4|F8AND4_METOI
tr|E3GXG6|E3GXG6_METFV,tr|F8AN72|F8AN72_METOI
tr|E3GX92|E3GX92_METFV,tr|F8AM89|F8AM89_METOI
tr|E3GXC2|E3GXC2_METFV,tr|F8AMA4|F8AMA4_METOI
tr|E3GWR5|E3GWR5_METFV,tr|F8AMZ5|F8AMZ5_METOI
tr|E3GXD5|E3GXD5_METFV,tr|F8AJZ5|F8AJZ5_METOI
tr|E3GWT8|E3GWT8_METFV,tr|F8ALG4|F8ALG4_METOI
tr|E3GWT2|E3GWT2_METFV,tr|F8ALH8|F8ALH8_METOI
tr|E3GY16|E3GY16_METFV,tr|F8ALE2|F8ALE2_METOI
tr|E3GX48|E3GX48_METFV,tr|F8AKW0|F8AKW0_METOI
tr|E3GY84|E3GY84_METFV,tr|F8AM41|F8AM41_METOI
tr|E3GW14|E3GW14_METFV,tr|F8AMS3|F8AMS3_METOI
tr|E3GW71|E3GW71_METFV,tr|F8ANA0|F8ANA0_METOI
tr|E3GX28|E3GX28_METFV,tr|F8AKK9|F8AKK9_METOI
tr|E3GWP0|E3GWP0_METFV,tr|F8AMC0|F8AMC0_METOI
tr|E3GXW3|E3GXW3_METFV,tr|F8AN37|F8AN37_METOI
tr|E3GXG9|E3GXG9_METFV,tr|F8AKQ0|F8AKQ0_METOI
tr|E3GX52|E3GX52_METFV,tr|F8AK63|F8AK63_METOI
tr|E3GWU8|E3GWU8_METFV,tr|F8ANT2|F8ANT2_METOI
tr|E3GWQ5|E3GWQ5_METFV,tr|F8AJZ2|F8AJZ2_METOI
tr|E3GW88|E3GW88_METFV,tr|F8ANA3|F8ANA3_METOI
tr|E3GYK6|E3GYK6_METFV,tr|F8AP03|F8AP03_METOI
tr|E3GYN1|E3GYN1_METFV,tr|F8ALL5|F8ALL5_METOI
tr|E3GY67|E3GY67_METFV,tr|F8AKA0|F8AKA0_METOI
tr|E3GXJ1|E3GXJ1_METFV,tr|F8ALY0|F8ALY0_METOI
tr|E3GW34|E3GW34_METFV,tr|F8AN04|F8AN04_METOI
tr|E3GZ32|E3GZ32_METFV,tr|F8AKV2|F8AKV2_METOI
tr|E3GXJ3|E3GXJ3_METFV,tr|F8AM44|F8AM44_METOI
tr|E3GXQ3|E3GXQ3_METFV,tr|F8AM29|F8AM29_METOI
tr|E3GZ79|E3GZ79_METFV,tr|F8AKW3|F8AKW3_METOI
tr|E3GY54|E3GY54_METFV,tr|F8ALG6|F8ALG6_METOI
tr|E3GZE8|E3GZE8_METFV,tr|F8AM99|F8AM99_METOI
tr|E3GW68|E3GW68_METFV,tr|F8AKC3|F8AKC3_METOI
tr|E3GZ95|E3GZ95_METFV,tr|F8ANR7|F8ANR7_METOI
tr|E3GWG9|E3GWG9_METFV,tr|F8AMD5|F8AMD5_METOI
tr|E3GZB2|E3GZB2_METFV,tr|F8AML7|F8AML7_METOI
tr|E3GYS6|E3GYS6_METFV,tr|F8AK52|F8AK52_METOI
tr|E3GW57|E3GW57_METFV,tr|F8ALL9|F8ALL9_METOI
tr|E3GWZ4|E3GWZ4_METFV,tr|F8ALG3|F8ALG3_METOI
tr|E3GZ36|E3GZ36_METFV,tr|F8ANZ0|F8ANZ0_METOI
tr|E3GZ39|E3GZ39_METFV,tr|F8AL66|F8AL66_METOI
tr|E3GYI9|E3GYI9_METFV,tr|F8AJM9|F8AJM9_METOI
tr|E3GWP2|E3GWP2_METFV,tr|F8AJQ2|F8AJQ2_METOI
tr|E3GWS1|E3GWS1_METFV,tr|F8AN76|F8AN76_METOI
tr|E3GWS2|E3GWS2_METFV,tr|F8AM85|F8AM85_METOI
tr|E3GXX1|E3GXX1_METFV,tr|F8ANV9|F8ANV9_METOI
tr|E3GY88|E3GY88_METFV,tr|F8AM16|F8AM16_METOI
tr|E3GZA2|E3GZA2_METFV,tr|F8AMC5|F8AMC5_METOI
tr|E3GZI0|E3GZI0_METFV,tr|F8ALG1|F8ALG1_METOI
tr|E3GYQ7|E3GYQ7_METFV,tr|F8AN44|F8AN44_METOI
tr|E3GXM4|E3GXM4_METFV,tr|F8AKZ0|F8AKZ0_METOI
tr|E3GY70|E3GY70_METFV,tr|F8ANZ8|F8ANZ8_METOI
tr|E3GXA2|E3GXA2_METFV,tr|F8ANR1|F8ANR1_METOI
tr|E3GXM7|E3GXM7_METFV,tr|F8AKD6|F8AKD6_METOI
tr|E3GY05|E3GY05_METFV,tr|F8AKH1|F8AKH1_METOI
tr|E3GXP5|E3GXP5_METFV,tr|F8AKW8|F8AKW8_METOI
tr|E3GX50|E3GX50_METFV,tr|F8AL41|F8AL41_METOI
tr|E3GXE5|E3GXE5_METFV,tr|F8AKF5|F8AKF5_METOI
tr|E3GXG0|E3GXG0_METFV,tr|F8AMB9|F8AMB9_METOI
tr|E3GW06|E3GW06_METFV,tr|F8AME5|F8AME5_METOI
tr|E3GYM1|E3GYM1_METFV,tr|F8AJP5|F8AJP5_METOI
tr|E3GYR7|E3GYR7_METFV,tr|F8AL31|F8AL31_METOI
tr|E3GWI6|E3GWI6_METFV,tr|F8AP01|F8AP01_METOI
tr|E3GW20|E3GW20_METFV,tr|F8AK91|F8AK91_METOI
tr|E3GZ50|E3GZ50_METFV,tr|F8ALH5|F8ALH5_METOI
tr|E3GX47|E3GX47_METFV,tr|F8ALC0|F8ALC0_METOI
tr|E3GY74|E3GY74_METFV,tr|F8AKH6|F8AKH6_METOI
tr|E3GYG6|E3GYG6_METFV,tr|F8AJW3|F8AJW3_METOI
tr|E3GYJ7|E3GYJ7_METFV,tr|F8AM60|F8AM60_METOI
tr|E3GWS3|E3GWS3_METFV,tr|F8ALM4|F8ALM4_METOI
tr|E3GWH6|E3GWH6_METFV,tr|F8AJU9|F8AJU9_METOI
tr|E3GZ71|E3GZ71_METFV,tr|F8AM02|F8AM02_METOI
tr|E3GX17|E3GX17_METFV,tr|F8ALK4|F8ALK4_METOI
tr|E3GWU4|E3GWU4_METFV,tr|F8ALK5|F8ALK5_METOI
tr|E3GX74|E3GX74_METFV,tr|F8AL70|F8AL70_METOI
tr|E3GXK3|E3GXK3_METFV,tr|F8ALP8|F8ALP8_METOI
tr|E3GXI3|E3GXI3_METFV,tr|F8AN69|F8AN69_METOI
sp|P56510|Y536_METFV,tr|F8ALE1|F8ALE1_METOI
tr|E3GYK2|E3GYK2_METFV,tr|F8AM87|F8AM87_METOI
tr|E3GYH0|E3GYH0_METFV,tr|F8AKI0|F8AKI0_METOI
tr|E3GX04|E3GX04_METFV,tr|F8ANZ1|F8ANZ1_METOI
tr|E3GXE8|E3GXE8_METFV,tr|F8AM81|F8AM81_METOI
tr|E3GZD6|E3GZD6_METFV,tr|F8AM74|F8AM74_METOI
tr|E3GZK4|E3GZK4_METFV,tr|F8AJW4|F8AJW4_METOI
tr|E3GW08|E3GW08_METFV,tr|F8AME7|F8AME7_METOI
tr|E3GXX7|E3GXX7_METFV,tr|F8AKR0|F8AKR0_METOI
tr|E3GZ63|E3GZ63_METFV,tr|F8AK49|F8AK49_METOI
tr|E3GWN5|E3GWN5_METFV,tr|F8AKF2|F8AKF2_METOI
tr|E3GWR3|E3GWR3_METFV,tr|F8AMG4|F8AMG4_METOI
tr|E3GVZ0|E3GVZ0_METFV,tr|F8AJU0|F8AJU0_METOI
tr|E3GZ85|E3GZ85_METFV,tr|F8AMT3|F8AMT3_METOI
tr|E3GXT6|E3GXT6_METFV,tr|F8ANV0|F8ANV0_METOI
tr|E3GY58|E3GY58_METFV,tr|F8AKX4|F8AKX4_METOI
tr|E3GZK3|E3GZK3_METFV,tr|F8ANF7|F8ANF7_METOI
tr|E3GZK2|E3GZK2_METFV,tr|F8AKL1|F8AKL1_METOI
tr|E3GWE6|E3GWE6_METFV,tr|F8AND5|F8AND5_METOI
tr|E3GY64|E3GY64_METFV,tr|F8ANQ3|F8ANQ3_METOI
tr|E3GWT7|E3GWT7_METFV,tr|F8AJY1|F8AJY1_METOI
tr|E3GWU6|E3GWU6_METFV,tr|F8AKP8|F8AKP8_METOI
tr|E3GWR0|E3GWR0_METFV,tr|F8AN21|F8AN21_METOI
tr|E3GWM5|E3GWM5_METFV,tr|F8AL93|F8AL93_METOI
tr|E3GW39|E3GW39_METFV,tr|F8AN28|F8AN28_METOI
tr|E3GXF4|E3GXF4_METFV,tr|F8ALN1|F8ALN1_METOI
tr|E3GZ61|E3GZ61_METFV,tr|F8ALA3|F8ALA3_METOI
tr|E3GX01|E3GX01_METFV,tr|F8AK33|F8AK33_METOI
tr|E3GZ99|E3GZ99_METFV,tr|F8ALZ8|F8ALZ8_METOI
tr|E3GXR4|E3GXR4_METFV,tr|F8ANX4|F8ANX4_METOI
tr|E3GW72|E3GW72_METFV,tr|F8AK31|F8AK31_METOI
tr|E3GXI0|E3GXI0_METFV,tr|F8AMF6|F8AMF6_METOI
tr|E3GVZ2|E3GVZ2_METFV,tr|F8AK71|F8AK71_METOI
tr|E3GY62|E3GY62_METFV,tr|F8AKK2|F8AKK2_METOI
tr|E3GYC9|E3GYC9_METFV,tr|F8ANS1|F8ANS1_METOI
tr|E3GWP8|E3GWP8_METFV,tr|F8ALI6|F8ALI6_METOI
tr|E3GYB8|E3GYB8_METFV,tr|F8AMR8|F8AMR8_METOI
tr|E3GWK7|E3GWK7_METFV,tr|F8AKR8|F8AKR8_METOI
tr|E3GYK1|E3GYK1_METFV,tr|F8AMZ4|F8AMZ4_METOI
tr|E3GZ86|E3GZ86_METFV,tr|F8ALG5|F8ALG5_METOI
tr|E3GY97|E3GY97_METFV,tr|F8AM15|F8AM15_METOI
tr|E3GXA0|E3GXA0_METFV,tr|F8AMD7|F8AMD7_METOI
tr|E3GW10|E3GW10_METFV,tr|F8ALA5|F8ALA5_METOI
tr|E3GXK0|E3GXK0_METFV,tr|F8AK35|F8AK35_METOI
tr|E3GYW3|E3GYW3_METFV,tr|F8AL22|F8AL22_METOI
tr|E3GZH1|E3GZH1_METFV,tr|F8AN49|F8AN49_METOI
tr|E3GW80|E3GW80_METFV,tr|F8AM47|F8AM47_METOI
tr|E3GXI7|E3GXI7_METFV,tr|F8AJQ1|F8AJQ1_METOI
tr|E3GX40|E3GX40_METFV,tr|F8AK42|F8AK42_METOI
sp|Q49171|MCRY_METFV,tr|F8AMU4|F8AMU4_METOI
tr|E3GY60|E3GY60_METFV,tr|F8AKX5|F8AKX5_METOI
tr|E3GZC0|E3GZC0_METFV,tr|F8AL63|F8AL63_METOI
tr|E3GWM4|E3GWM4_METFV,tr|F8AN16|F8AN16_METOI
tr|E3GX98|E3GX98_METFV,tr|F8AKC1|F8AKC1_METOI
tr|E3GXY0|E3GXY0_METFV,tr|F8AMI2|F8AMI2_METOI
tr|E3GX35|E3GX35_METFV,tr|F8AM45|F8AM45_METOI
tr|E3GXB9|E3GXB9_METFV,tr|F8ALX0|F8ALX0_METOI
tr|E3GZD7|E3GZD7_METFV,tr|F8AM75|F8AM75_METOI
tr|E3GZE7|E3GZE7_METFV,tr|F8ALY6|F8ALY6_METOI
tr|E3GXI5|E3GXI5_METFV,tr|F8ANA6|F8ANA6_METOI
tr|E3GWT6|E3GWT6_METFV,tr|F8ANY9|F8ANY9_METOI
tr|E3GZF6|E3GZF6_METFV,tr|F8AN58|F8AN58_METOI
tr|E3GX34|E3GX34_METFV,tr|F8AMF9|F8AMF9_METOI
tr|E3GWR2|E3GWR2_METFV,tr|F8ALD7|F8ALD7_METOI
tr|E3GY04|E3GY04_METFV,tr|F8ANA5|F8ANA5_METOI
tr|E3GXZ3|E3GXZ3_METFV,tr|F8ANJ0|F8ANJ0_METOI
tr|E3GYJ3|E3GYJ3_METFV,tr|F8AK82|F8AK82_METOI
tr|E3GY78|E3GY78_METFV,tr|F8AMP2|F8AMP2_METOI
tr|E3GY08|E3GY08_METFV,tr|F8AM52|F8AM52_METOI
tr|E3GY47|E3GY47_METFV,tr|F8AM93|F8AM93_METOI
tr|E3GYA7|E3GYA7_METFV,tr|F8AKL0|F8AKL0_METOI
tr|E3GYF5|E3GYF5_METFV,tr|F8ALU5|F8ALU5_METOI
tr|E3GW36|E3GW36_METFV,tr|F8AN25|F8AN25_METOI
tr|E3GY81|E3GY81_METFV,tr|F8AP02|F8AP02_METOI
tr|E3GXL1|E3GXL1_METFV,tr|F8ANV3|F8ANV3_METOI
tr|E3GZ03|E3GZ03_METFV,tr|F8ALW7|F8ALW7_METOI
tr|E3GZ14|E3GZ14_METFV,tr|F8ANW0|F8ANW0_METOI
tr|E3GW37|E3GW37_METFV,tr|F8AN26|F8AN26_METOI
tr|E3GYL4|E3GYL4_METFV,tr|F8AK02|F8AK02_METOI
tr|E3GZ56|E3GZ56_METFV,tr|F8AMU5|F8AMU5_METOI
tr|E3GWW5|E3GWW5_METFV,tr|F8AN85|F8AN85_METOI
tr|E3GYD9|E3GYD9_METFV,tr|F8AMV2|F8AMV2_METOI
tr|E3GYR4|E3GYR4_METFV,tr|F8AL28|F8AL28_METOI
tr|E3GX55|E3GX55_METFV,tr|F8AL47|F8AL47_METOI
tr|E3GXU7|E3GXU7_METFV,tr|F8AKG4|F8AKG4_METOI
tr|E3GWS8|E3GWS8_METFV,tr|F8AMI4|F8AMI4_METOI
tr|E3GVZ1|E3GVZ1_METFV,tr|F8AKK7|F8AKK7_METOI
tr|E3GWF6|E3GWF6_METFV,tr|F8AN53|F8AN53_METOI
tr|E3GXE0|E3GXE0_METFV,tr|F8AL81|F8AL81_METOI
tr|E3GXH2|E3GXH2_METFV,tr|F8AK51|F8AK51_METOI
tr|E3GY44|E3GY44_METFV,tr|F8ALQ4|F8ALQ4_METOI
tr|E3GYR6|E3GYR6_METFV,tr|F8AL30|F8AL30_METOI
tr|E3GW65|E3GW65_METFV,tr|F8ANB1|F8ANB1_METOI
tr|E3GZ16|E3GZ16_METFV,tr|F8ANE9|F8ANE9_METOI
tr|E3GXR8|E3GXR8_METFV,tr|F8AN89|F8AN89_METOI
tr|E3GXN6|E3GXN6_METFV,tr|F8AMS7|F8AMS7_METOI
tr|E3GWH7|E3GWH7_METFV,tr|F8AJV0|F8AJV0_METOI
tr|E3GX86|E3GX86_METFV,tr|F8AN93|F8AN93_METOI
tr|E3GXR6|E3GXR6_METFV,tr|F8ANX7|F8ANX7_METOI
tr|E3GW79|E3GW79_METFV,tr|F8ANW8|F8ANW8_METOI
tr|E3GZF4|E3GZF4_METFV,tr|F8AN59|F8AN59_METOI
tr|E3GYX2|E3GYX2_METFV,tr|F8AMS5|F8AMS5_METOI
tr|E3GY92|E3GY92_METFV,tr|F8ANX3|F8ANX3_METOI
