Hit_ID,Query_ID
tr|L0HKE1|L0HKE1_ACIS0,tr|I0A2K5|I0A2K5_FERFK
tr|L0HP74|L0HP74_ACIS0,tr|H9ZZI4|H9ZZI4_FERFK
tr|L0HM79|L0HM79_ACIS0,tr|I0A1Q7|I0A1Q7_FERFK
tr|L0HLM5|L0HLM5_ACIS0,tr|I0A291|I0A291_FERFK
tr|L0HL29|L0HL29_ACIS0,tr|I0A2D9|I0A2D9_FERFK
tr|L0HMP3|L0HMP3_ACIS0,tr|I0A1Y6|I0A1Y6_FERFK
tr|L0HK41|L0HK41_ACIS0,tr|H9ZZM9|H9ZZM9_FERFK
tr|L0HLR2|L0HLR2_ACIS0,tr|I0A1X2|I0A1X2_FERFK
tr|L0HLT8|L0HLT8_ACIS0,tr|I0A047|I0A047_FERFK
tr|L0HMP7|L0HMP7_ACIS0,tr|I0A1V5|I0A1V5_FERFK
tr|L0HM83|L0HM83_ACIS0,tr|I0A316|I0A316_FERFK
tr|L0HLG0|L0HLG0_ACIS0,tr|I0A120|I0A120_FERFK
tr|L0HJ39|L0HJ39_ACIS0,tr|I0A252|I0A252_FERFK
tr|L0HL17|L0HL17_ACIS0,tr|I0A1X6|I0A1X6_FERFK
tr|L0HMB3|L0HMB3_ACIS0,tr|H9ZZJ9|H9ZZJ9_FERFK
tr|L0HHV6|L0HHV6_ACIS0,tr|I0A1V7|I0A1V7_FERFK
tr|L0HLE5|L0HLE5_ACIS0,tr|I0A0S5|I0A0S5_FERFK
tr|L0HKF7|L0HKF7_ACIS0,tr|I0A300|I0A300_FERFK
tr|L0HK48|L0HK48_ACIS0,tr|H9ZZQ5|H9ZZQ5_FERFK
tr|L0HNH7|L0HNH7_ACIS0,tr|H9ZZN2|H9ZZN2_FERFK
tr|L0HLV7|L0HLV7_ACIS0,tr|I0A251|I0A251_FERFK
tr|L0HPF6|L0HPF6_ACIS0,tr|I0A0J1|I0A0J1_FERFK
tr|L0HK74|L0HK74_ACIS0,tr|I0A2C9|I0A2C9_FERFK
tr|L0HKY5|L0HKY5_ACIS0,tr|I0A0E7|I0A0E7_FERFK
tr|L0HNV4|L0HNV4_ACIS0,tr|I0A1Z5|I0A1Z5_FERFK
tr|L0HMW3|L0HMW3_ACIS0,tr|I0A2H6|I0A2H6_FERFK
tr|L0HLJ4|L0HLJ4_ACIS0,tr|H9ZZM2|H9ZZM2_FERFK
tr|L0HLM9|L0HLM9_ACIS0,tr|I0A241|I0A241_FERFK
tr|L0HLN4|L0HLN4_ACIS0,tr|H9ZZW0|H9ZZW0_FERFK
tr|L0HLK8|L0HLK8_ACIS0,tr|I0A007|I0A007_FERFK
tr|L0HP41|L0HP41_ACIS0,tr|I0A200|I0A200_FERFK
tr|L0HJ59|L0HJ59_ACIS0,tr|I0A0B2|I0A0B2_FERFK
tr|L0HMZ0|L0HMZ0_ACIS0,tr|I0A046|I0A046_FERFK
tr|L0HLN9|L0HLN9_ACIS0,tr|I0A0G4|I0A0G4_FERFK
tr|L0HKF8|L0HKF8_ACIS0,tr|I0A0U7|I0A0U7_FERFK
tr|L0HMZ7|L0HMZ7_ACIS0,tr|H9ZZF1|H9ZZF1_FERFK
tr|L0HLC7|L0HLC7_ACIS0,tr|I0A004|I0A004_FERFK
tr|L0HK61|L0HK61_ACIS0,tr|I0A1R1|I0A1R1_FERFK
tr|L0HNL1|L0HNL1_ACIS0,tr|I0A013|I0A013_FERFK
tr|L0HMN2|L0HMN2_ACIS0,tr|I0A2U8|I0A2U8_FERFK
tr|L0HLY5|L0HLY5_ACIS0,tr|I0A0X7|I0A0X7_FERFK
tr|L0HN14|L0HN14_ACIS0,tr|I0A1U1|I0A1U1_FERFK
tr|L0HQM9|L0HQM9_ACIS0,tr|I0A174|I0A174_FERFK
tr|L0HJN0|L0HJN0_ACIS0,tr|I0A1D2|I0A1D2_FERFK
tr|L0HKI5|L0HKI5_ACIS0,tr|I0A0V6|I0A0V6_FERFK
tr|L0HL05|L0HL05_ACIS0,tr|I0A0Q6|I0A0Q6_FERFK
tr|L0HMY7|L0HMY7_ACIS0,tr|I0A0F0|I0A0F0_FERFK
tr|L0HH23|L0HH23_ACIS0,tr|I0A1C5|I0A1C5_FERFK
tr|L0HIG7|L0HIG7_ACIS0,tr|I0A1F1|I0A1F1_FERFK
tr|L0HMR7|L0HMR7_ACIS0,tr|I0A1E8|I0A1E8_FERFK
tr|L0HMZ2|L0HMZ2_ACIS0,tr|I0A030|I0A030_FERFK
tr|L0HKH8|L0HKH8_ACIS0,tr|I0A2Y4|I0A2Y4_FERFK
tr|L0HK95|L0HK95_ACIS0,tr|I0A2B5|I0A2B5_FERFK
tr|L0HNM6|L0HNM6_ACIS0,tr|I0A1X0|I0A1X0_FERFK
tr|L0HM92|L0HM92_ACIS0,tr|H9ZZT3|H9ZZT3_FERFK
tr|L0HPR5|L0HPR5_ACIS0,tr|I0A260|I0A260_FERFK
tr|L0HKS9|L0HKS9_ACIS0,tr|H9ZZU5|H9ZZU5_FERFK
tr|L0HMN0|L0HMN0_ACIS0,tr|I0A1H1|I0A1H1_FERFK
tr|L0HPU4|L0HPU4_ACIS0,tr|I0A304|I0A304_FERFK
tr|L0HMB7|L0HMB7_ACIS0,tr|I0A0N1|I0A0N1_FERFK
tr|L0HJE4|L0HJE4_ACIS0,tr|I0A128|I0A128_FERFK
tr|L0HMY6|L0HMY6_ACIS0,tr|I0A0C1|I0A0C1_FERFK
tr|L0HIM8|L0HIM8_ACIS0,tr|I0A0T9|I0A0T9_FERFK
tr|L0HMQ0|L0HMQ0_ACIS0,tr|I0A2N0|I0A2N0_FERFK
tr|L0HM21|L0HM21_ACIS0,tr|I0A1Z7|I0A1Z7_FERFK
tr|L0HL53|L0HL53_ACIS0,tr|I0A2X1|I0A2X1_FERFK
tr|L0HKJ5|L0HKJ5_ACIS0,tr|I0A035|I0A035_FERFK
tr|L0HGN0|L0HGN0_ACIS0,tr|I0A297|I0A297_FERFK
tr|L0HIU6|L0HIU6_ACIS0,tr|I0A2F8|I0A2F8_FERFK
tr|L0HJT5|L0HJT5_ACIS0,tr|I0A0A4|I0A0A4_FERFK
tr|L0HKV8|L0HKV8_ACIS0,tr|I0A1E6|I0A1E6_FERFK
tr|L0HLL3|L0HLL3_ACIS0,tr|I0A0B1|I0A0B1_FERFK
tr|L0HMS2|L0HMS2_ACIS0,tr|I0A042|I0A042_FERFK
tr|L0HL42|L0HL42_ACIS0,tr|I0A2P6|I0A2P6_FERFK
tr|L0HHM8|L0HHM8_ACIS0,tr|I0A249|I0A249_FERFK
tr|U3GKI1|U3GKI1_ACIS0,tr|I0A2B9|I0A2B9_FERFK
tr|L0HQB6|L0HQB6_ACIS0,tr|H9ZZQ7|H9ZZQ7_FERFK
tr|L0HLX0|L0HLX0_ACIS0,tr|I0A2V6|I0A2V6_FERFK
tr|L0HJU1|L0HJU1_ACIS0,tr|I0A2F0|I0A2F0_FERFK
tr|L0HNR2|L0HNR2_ACIS0,tr|I0A0H7|I0A0H7_FERFK
tr|L0HN79|L0HN79_ACIS0,tr|I0A0N7|I0A0N7_FERFK
tr|L0HPL8|L0HPL8_ACIS0,tr|H9ZZV6|H9ZZV6_FERFK
tr|L0HIC3|L0HIC3_ACIS0,tr|I0A0N9|I0A0N9_FERFK
tr|L0HQ58|L0HQ58_ACIS0,tr|I0A2J7|I0A2J7_FERFK
tr|L0HMH3|L0HMH3_ACIS0,tr|I0A1L6|I0A1L6_FERFK
tr|L0HP65|L0HP65_ACIS0,tr|I0A076|I0A076_FERFK
tr|L0HNH6|L0HNH6_ACIS0,tr|H9ZZJ4|H9ZZJ4_FERFK
tr|L0HJT3|L0HJT3_ACIS0,tr|I0A1C6|I0A1C6_FERFK
tr|L0HJG9|L0HJG9_ACIS0,tr|I0A062|I0A062_FERFK
tr|L0HMX6|L0HMX6_ACIS0,tr|I0A2K6|I0A2K6_FERFK
tr|L0HNP5|L0HNP5_ACIS0,tr|I0A0J7|I0A0J7_FERFK
tr|L0HKI3|L0HKI3_ACIS0,tr|I0A1M6|I0A1M6_FERFK
tr|L0HM29|L0HM29_ACIS0,tr|I0A0S6|I0A0S6_FERFK
tr|L0HMA7|L0HMA7_ACIS0,tr|I0A2K9|I0A2K9_FERFK
tr|L0HK45|L0HK45_ACIS0,tr|H9ZZG8|H9ZZG8_FERFK
tr|L0HQP2|L0HQP2_ACIS0,tr|H9ZZK4|H9ZZK4_FERFK
tr|L0HJS5|L0HJS5_ACIS0,tr|I0A2Q1|I0A2Q1_FERFK
tr|L0HLY0|L0HLY0_ACIS0,tr|I0A2Q9|I0A2Q9_FERFK
tr|L0HLH7|L0HLH7_ACIS0,tr|H9ZZA2|H9ZZA2_FERFK
tr|L0HLP6|L0HLP6_ACIS0,tr|I0A2C1|I0A2C1_FERFK
tr|L0HMG7|L0HMG7_ACIS0,tr|I0A2J6|I0A2J6_FERFK
tr|L0HL77|L0HL77_ACIS0,tr|I0A2Y3|I0A2Y3_FERFK
tr|L0HJH3|L0HJH3_ACIS0,tr|I0A2G4|I0A2G4_FERFK
tr|L0HJD0|L0HJD0_ACIS0,tr|I0A2X8|I0A2X8_FERFK
tr|L0HNW8|L0HNW8_ACIS0,tr|I0A1H3|I0A1H3_FERFK
tr|L0HLM7|L0HLM7_ACIS0,tr|I0A2S9|I0A2S9_FERFK
tr|L0HJS6|L0HJS6_ACIS0,tr|I0A2P7|I0A2P7_FERFK
tr|L0HKQ2|L0HKQ2_ACIS0,tr|I0A147|I0A147_FERFK
tr|L0HMA5|L0HMA5_ACIS0,tr|H9ZZG3|H9ZZG3_FERFK
tr|L0HND4|L0HND4_ACIS0,tr|I0A0D7|I0A0D7_FERFK
tr|L0HP28|L0HP28_ACIS0,tr|I0A1R2|I0A1R2_FERFK
tr|L0HPN9|L0HPN9_ACIS0,tr|I0A217|I0A217_FERFK
tr|L0HLQ7|L0HLQ7_ACIS0,tr|I0A1L5|I0A1L5_FERFK
tr|L0HML3|L0HML3_ACIS0,tr|I0A1U7|I0A1U7_FERFK
tr|L0HJK6|L0HJK6_ACIS0,tr|I0A137|I0A137_FERFK
tr|L0HNJ9|L0HNJ9_ACIS0,tr|I0A067|I0A067_FERFK
tr|L0HM12|L0HM12_ACIS0,tr|I0A0D5|I0A0D5_FERFK
tr|L0HKP3|L0HKP3_ACIS0,tr|I0A1F4|I0A1F4_FERFK
tr|L0HMJ9|L0HMJ9_ACIS0,tr|I0A2S0|I0A2S0_FERFK
tr|L0HKU4|L0HKU4_ACIS0,tr|I0A1F3|I0A1F3_FERFK
tr|L0HM69|L0HM69_ACIS0,tr|H9ZZU4|H9ZZU4_FERFK
tr|L0HLS8|L0HLS8_ACIS0,tr|I0A198|I0A198_FERFK
tr|L0HL86|L0HL86_ACIS0,tr|I0A021|I0A021_FERFK
tr|L0HNE8|L0HNE8_ACIS0,tr|I0A132|I0A132_FERFK
tr|L0HJQ0|L0HJQ0_ACIS0,tr|I0A0J8|I0A0J8_FERFK
tr|L0HLN6|L0HLN6_ACIS0,tr|I0A0G2|I0A0G2_FERFK
tr|L0HHW0|L0HHW0_ACIS0,tr|I0A2V7|I0A2V7_FERFK
tr|L0HM86|L0HM86_ACIS0,tr|I0A145|I0A145_FERFK
tr|L0HLB1|L0HLB1_ACIS0,tr|I0A209|I0A209_FERFK
tr|L0HMV2|L0HMV2_ACIS0,tr|I0A2T6|I0A2T6_FERFK
tr|L0HI14|L0HI14_ACIS0,tr|I0A2E1|I0A2E1_FERFK
tr|L0HM97|L0HM97_ACIS0,tr|I0A0B3|I0A0B3_FERFK
tr|L0HN19|L0HN19_ACIS0,tr|I0A2P3|I0A2P3_FERFK
tr|L0HJF6|L0HJF6_ACIS0,tr|I0A0F3|I0A0F3_FERFK
tr|L0HGN8|L0HGN8_ACIS0,tr|H9ZZT9|H9ZZT9_FERFK
tr|L0HN06|L0HN06_ACIS0,tr|I0A074|I0A074_FERFK
tr|L0HKX2|L0HKX2_ACIS0,tr|I0A1L1|I0A1L1_FERFK
tr|U3GK61|U3GK61_ACIS0,tr|H9ZZS3|H9ZZS3_FERFK
tr|L0HLR7|L0HLR7_ACIS0,tr|I0A322|I0A322_FERFK
tr|L0HM90|L0HM90_ACIS0,tr|I0A0N6|I0A0N6_FERFK
tr|L0HML8|L0HML8_ACIS0,tr|I0A169|I0A169_FERFK
tr|L0HME9|L0HME9_ACIS0,tr|I0A0I4|I0A0I4_FERFK
tr|L0HKV6|L0HKV6_ACIS0,tr|I0A0D0|I0A0D0_FERFK
tr|L0HMZ8|L0HMZ8_ACIS0,tr|I0A085|I0A085_FERFK
tr|L0HPD5|L0HPD5_ACIS0,tr|I0A0S8|I0A0S8_FERFK
tr|L0HMK1|L0HMK1_ACIS0,tr|H9ZZV3|H9ZZV3_FERFK
tr|L0HLA8|L0HLA8_ACIS0,tr|I0A2J3|I0A2J3_FERFK
tr|L0HNL6|L0HNL6_ACIS0,tr|I0A2I6|I0A2I6_FERFK
tr|L0HHJ4|L0HHJ4_ACIS0,tr|I0A290|I0A290_FERFK
tr|L0HLZ3|L0HLZ3_ACIS0,tr|I0A1A8|I0A1A8_FERFK
tr|L0HLE3|L0HLE3_ACIS0,tr|I0A239|I0A239_FERFK
tr|L0HLI2|L0HLI2_ACIS0,tr|H9ZZY7|H9ZZY7_FERFK
tr|L0HGU5|L0HGU5_ACIS0,tr|I0A0M9|I0A0M9_FERFK
tr|L0HLQ6|L0HLQ6_ACIS0,tr|H9ZZX6|H9ZZX6_FERFK
tr|L0HMQ7|L0HMQ7_ACIS0,tr|I0A2N5|I0A2N5_FERFK
tr|L0HNH4|L0HNH4_ACIS0,tr|I0A075|I0A075_FERFK
tr|L0HHN3|L0HHN3_ACIS0,tr|I0A093|I0A093_FERFK
tr|L0HNF2|L0HNF2_ACIS0,tr|I0A0S0|I0A0S0_FERFK
tr|L0HK15|L0HK15_ACIS0,tr|I0A2F6|I0A2F6_FERFK
tr|L0HMM6|L0HMM6_ACIS0,tr|I0A2B3|I0A2B3_FERFK
tr|L0HKC2|L0HKC2_ACIS0,tr|I0A303|I0A303_FERFK
tr|L0HKN4|L0HKN4_ACIS0,tr|I0A196|I0A196_FERFK
tr|L0HKL8|L0HKL8_ACIS0,tr|I0A0P1|I0A0P1_FERFK
tr|L0HM58|L0HM58_ACIS0,tr|I0A0E1|I0A0E1_FERFK
tr|L0HLH9|L0HLH9_ACIS0,tr|I0A012|I0A012_FERFK
tr|L0HKK9|L0HKK9_ACIS0,tr|I0A0T4|I0A0T4_FERFK
tr|L0HLI5|L0HLI5_ACIS0,tr|I0A2N8|I0A2N8_FERFK
tr|L0HPP1|L0HPP1_ACIS0,tr|I0A0B8|I0A0B8_FERFK
tr|L0HLB7|L0HLB7_ACIS0,tr|I0A0L7|I0A0L7_FERFK
tr|L0HLQ5|L0HLQ5_ACIS0,tr|I0A0J0|I0A0J0_FERFK
tr|L0HMR8|L0HMR8_ACIS0,tr|I0A1H6|I0A1H6_FERFK
tr|L0HJI7|L0HJI7_ACIS0,tr|I0A0C8|I0A0C8_FERFK
tr|L0HMU5|L0HMU5_ACIS0,tr|H9ZZN0|H9ZZN0_FERFK
tr|L0HJE0|L0HJE0_ACIS0,tr|I0A2C2|I0A2C2_FERFK
tr|L0HMV9|L0HMV9_ACIS0,tr|H9ZZ87|H9ZZ87_FERFK
tr|L0HIY2|L0HIY2_ACIS0,tr|H9ZZR2|H9ZZR2_FERFK
tr|L0HND9|L0HND9_ACIS0,tr|I0A2D7|I0A2D7_FERFK
tr|L0HMP1|L0HMP1_ACIS0,tr|I0A2E4|I0A2E4_FERFK
tr|L0HJW6|L0HJW6_ACIS0,tr|I0A1Z6|I0A1Z6_FERFK
tr|L0HNL2|L0HNL2_ACIS0,tr|H9ZZM6|H9ZZM6_FERFK
tr|L0HK92|L0HK92_ACIS0,tr|I0A1G8|I0A1G8_FERFK
tr|L0HNE4|L0HNE4_ACIS0,tr|I0A0N3|I0A0N3_FERFK
tr|L0HL25|L0HL25_ACIS0,tr|I0A1S8|I0A1S8_FERFK
tr|L0HIE1|L0HIE1_ACIS0,tr|I0A218|I0A218_FERFK
tr|L0HPQ7|L0HPQ7_ACIS0,tr|I0A2P9|I0A2P9_FERFK
tr|L0HLY6|L0HLY6_ACIS0,tr|I0A2L6|I0A2L6_FERFK
tr|L0HMV7|L0HMV7_ACIS0,tr|I0A009|I0A009_FERFK
tr|L0HLF9|L0HLF9_ACIS0,tr|I0A0N5|I0A0N5_FERFK
tr|L0HLC3|L0HLC3_ACIS0,tr|I0A2B8|I0A2B8_FERFK
tr|L0HPD9|L0HPD9_ACIS0,tr|I0A0F7|I0A0F7_FERFK
tr|L0HM28|L0HM28_ACIS0,tr|I0A2W5|I0A2W5_FERFK
tr|L0HNM2|L0HNM2_ACIS0,tr|I0A2Z2|I0A2Z2_FERFK
tr|L0HJT7|L0HJT7_ACIS0,tr|I0A1I1|I0A1I1_FERFK
tr|L0HLB9|L0HLB9_ACIS0,tr|I0A1X1|I0A1X1_FERFK
tr|L0HIS0|L0HIS0_ACIS0,tr|I0A204|I0A204_FERFK
tr|L0HKE7|L0HKE7_ACIS0,tr|I0A2G9|I0A2G9_FERFK
tr|L0HNU0|L0HNU0_ACIS0,tr|H9ZZE4|H9ZZE4_FERFK
tr|L0HJI8|L0HJI8_ACIS0,tr|H9ZZT0|H9ZZT0_FERFK
tr|L0HKW6|L0HKW6_ACIS0,tr|I0A0S2|I0A0S2_FERFK
tr|L0HLM1|L0HLM1_ACIS0,tr|I0A2G8|I0A2G8_FERFK
tr|L0HMR5|L0HMR5_ACIS0,tr|I0A122|I0A122_FERFK
tr|L0HJT2|L0HJT2_ACIS0,tr|I0A295|I0A295_FERFK
tr|L0HN69|L0HN69_ACIS0,tr|H9ZZ79|H9ZZ79_FERFK
tr|L0HPU7|L0HPU7_ACIS0,tr|H9ZZJ7|H9ZZJ7_FERFK
tr|L0HME6|L0HME6_ACIS0,tr|I0A183|I0A183_FERFK
tr|L0HGR9|L0HGR9_ACIS0,tr|I0A2A6|I0A2A6_FERFK
tr|L0HKL9|L0HKL9_ACIS0,tr|I0A0D6|I0A0D6_FERFK
tr|L0HKY0|L0HKY0_ACIS0,tr|I0A1Y5|I0A1Y5_FERFK
tr|L0HMI9|L0HMI9_ACIS0,tr|I0A2M4|I0A2M4_FERFK
tr|L0HPX5|L0HPX5_ACIS0,tr|I0A0F2|I0A0F2_FERFK
tr|L0HMJ1|L0HMJ1_ACIS0,tr|I0A2S1|I0A2S1_FERFK
tr|L0HHZ6|L0HHZ6_ACIS0,tr|I0A229|I0A229_FERFK
tr|L0HME3|L0HME3_ACIS0,tr|I0A201|I0A201_FERFK
tr|L0HMU0|L0HMU0_ACIS0,tr|I0A0E2|I0A0E2_FERFK
tr|L0HL48|L0HL48_ACIS0,tr|I0A143|I0A143_FERFK
tr|L0HJP0|L0HJP0_ACIS0,tr|I0A0D8|I0A0D8_FERFK
tr|L0HIU0|L0HIU0_ACIS0,tr|I0A1J7|I0A1J7_FERFK
tr|L0HLQ8|L0HLQ8_ACIS0,tr|I0A1N9|I0A1N9_FERFK
tr|L0HLK3|L0HLK3_ACIS0,tr|I0A025|I0A025_FERFK
tr|L0HPJ7|L0HPJ7_ACIS0,tr|I0A255|I0A255_FERFK
tr|L0HJV0|L0HJV0_ACIS0,tr|I0A2F9|I0A2F9_FERFK
tr|L0HKP2|L0HKP2_ACIS0,tr|I0A2G1|I0A2G1_FERFK
tr|L0HKL7|L0HKL7_ACIS0,tr|I0A0L8|I0A0L8_FERFK
tr|L0HJK4|L0HJK4_ACIS0,tr|I0A1X4|I0A1X4_FERFK
tr|L0HL28|L0HL28_ACIS0,tr|I0A1H4|I0A1H4_FERFK
tr|L0HPF1|L0HPF1_ACIS0,tr|H9ZZR5|H9ZZR5_FERFK
tr|L0HLH3|L0HLH3_ACIS0,tr|I0A0A7|I0A0A7_FERFK
tr|L0HMB5|L0HMB5_ACIS0,tr|I0A1M8|I0A1M8_FERFK
tr|L0HMR3|L0HMR3_ACIS0,tr|I0A1L8|I0A1L8_FERFK
tr|L0HL52|L0HL52_ACIS0,tr|I0A000|I0A000_FERFK
tr|L0HMU4|L0HMU4_ACIS0,tr|H9ZZF8|H9ZZF8_FERFK
tr|L0HNH2|L0HNH2_ACIS0,tr|I0A2F4|I0A2F4_FERFK
tr|L0HK83|L0HK83_ACIS0,tr|I0A1S7|I0A1S7_FERFK
tr|L0HKN5|L0HKN5_ACIS0,tr|I0A2U3|I0A2U3_FERFK
tr|L0HMH6|L0HMH6_ACIS0,tr|I0A0M6|I0A0M6_FERFK
tr|L0HKD8|L0HKD8_ACIS0,tr|I0A0G8|I0A0G8_FERFK
tr|L0HNE3|L0HNE3_ACIS0,tr|I0A197|I0A197_FERFK
tr|L0HM24|L0HM24_ACIS0,tr|H9ZZF9|H9ZZF9_FERFK
tr|L0HM08|L0HM08_ACIS0,tr|I0A1S6|I0A1S6_FERFK
tr|L0HPT4|L0HPT4_ACIS0,tr|H9ZZT1|H9ZZT1_FERFK
tr|L0HNP0|L0HNP0_ACIS0,tr|I0A0K5|I0A0K5_FERFK
tr|L0HMW5|L0HMW5_ACIS0,tr|I0A1V8|I0A1V8_FERFK
tr|L0HP56|L0HP56_ACIS0,tr|H9ZZP4|H9ZZP4_FERFK
tr|L0HK73|L0HK73_ACIS0,tr|I0A283|I0A283_FERFK
tr|L0HNI0|L0HNI0_ACIS0,tr|I0A163|I0A163_FERFK
tr|L0HL34|L0HL34_ACIS0,tr|I0A152|I0A152_FERFK
tr|L0HH28|L0HH28_ACIS0,tr|I0A314|I0A314_FERFK
tr|L0HMM0|L0HMM0_ACIS0,tr|I0A1E1|I0A1E1_FERFK
tr|L0HP51|L0HP51_ACIS0,tr|I0A0T0|I0A0T0_FERFK
tr|L0HLQ9|L0HLQ9_ACIS0,tr|I0A2T9|I0A2T9_FERFK
tr|L0HJC5|L0HJC5_ACIS0,tr|H9ZZW2|H9ZZW2_FERFK
tr|L0HKU1|L0HKU1_ACIS0,tr|I0A294|I0A294_FERFK
tr|L0HJY5|L0HJY5_ACIS0,tr|H9ZZ57|H9ZZ57_FERFK
tr|L0HK32|L0HK32_ACIS0,tr|I0A0C3|I0A0C3_FERFK
tr|L0HKS6|L0HKS6_ACIS0,tr|I0A271|I0A271_FERFK
tr|L0HPR8|L0HPR8_ACIS0,tr|I0A301|I0A301_FERFK
tr|L0HPM2|L0HPM2_ACIS0,tr|I0A2X5|I0A2X5_FERFK
tr|L0HIZ8|L0HIZ8_ACIS0,tr|I0A2L7|I0A2L7_FERFK
tr|L0HJ95|L0HJ95_ACIS0,tr|H9ZZD0|H9ZZD0_FERFK
tr|L0HL75|L0HL75_ACIS0,tr|I0A1S0|I0A1S0_FERFK
tr|L0HP10|L0HP10_ACIS0,tr|I0A1C2|I0A1C2_FERFK
tr|L0HIU9|L0HIU9_ACIS0,tr|I0A264|I0A264_FERFK
tr|L0HKY1|L0HKY1_ACIS0,tr|I0A231|I0A231_FERFK
tr|L0HND3|L0HND3_ACIS0,tr|H9ZZY4|H9ZZY4_FERFK
tr|L0HPC7|L0HPC7_ACIS0,tr|H9ZZR9|H9ZZR9_FERFK
tr|L0HLN5|L0HLN5_ACIS0,tr|I0A182|I0A182_FERFK
tr|L0HKS0|L0HKS0_ACIS0,tr|I0A156|I0A156_FERFK
tr|L0HKS5|L0HKS5_ACIS0,tr|I0A2N7|I0A2N7_FERFK
