# BLASTP 2.6.0+
# Query: ABG11970.1 putative flavoprotein [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13 hits found
ABG11971.1	ABG15572	27.451	51	37	0	63	113	31	81	0.26	27.7
ABG11971.1	ABG16316	22.449	49	38	0	10	58	52	100	2.2	25.4
ABG11971.1	ABG13287	31.373	51	35	0	14	64	10	60	6.3	23.9
ABG11971.1	ABG14888	38.710	31	17	1	94	124	210	238	6.4	23.9
ABG11971.1	ABG13946	23.864	88	57	3	28	112	21	101	7.9	23.1
ABG11971.1	ABG13683	35.714	28	18	0	99	126	72	99	8.2	22.7
# BLASTP 2.6.0+
# Query: ABG11972.1 aspartate-ammonia ligase [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
ABG11972.1	ABG11972	100.000	330	0	0	1	330	1	330	0.0	670
ABG11972.1	ABG16110	27.632	76	49	1	124	193	262	337	0.69	28.5
ABG11972.1	ABG14488	38.710	31	17	1	71	99	457	487	1.6	27.3
ABG11972.1	ABG12349	29.213	89	48	2	240	313	407	495	2.8	26.6
ABG11972.1	ABG13402	26.027	73	50	1	245	313	479	551	3.1	26.6
ABG11972.1	ABG15362	28.070	57	41	0	192	248	56	112	4.7	25.8
ABG11972.1	ABG12327	20.253	79	55	2	23	96	73	148	7.7	25.0
ABG11972.1	ABG13952	25.472	106	57	3	220	325	909	992	7.7	25.4
# BLASTP 2.6.0+
# Query: ABG11973.1 hypothetical protein YPA_0004 [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
ABG11973.1	ABG11973	100.000	488	0	0	1	488	1	488	0.0	1000
ABG11973.1	ABG15220	37.778	45	27	1	143	186	1	45	0.66	27.7
ABG11973.1	ABG12544	33.333	66	40	3	236	299	181	244	1.6	28.1
ABG11973.1	ABG15882	46.429	28	15	0	299	326	354	381	3.7	26.9
ABG11973.1	ABG12907	29.412	68	36	3	60	121	180	241	4.3	26.6
ABG11973.1	ABG13196	25.275	91	49	5	382	464	248	327	6.4	26.2
ABG11973.1	ABG13431	25.000	48	36	0	227	274	34	81	8.5	25.4
ABG11973.1	ABG15342	40.909	22	13	0	179	200	379	400	8.9	25.8
ABG11973.1	ABG12176	42.857	35	15	1	389	423	136	165	9.4	25.4
# BLASTP 2.6.0+
# Query: ABG11974.1 hypothetical protein YPA_0005 [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 94 hits found
ABG11974.1	ABG11974	100.000	495	0	0	1	495	1	495	0.0	1005
ABG11974.1	ABG14318	23.457	243	154	8	12	235	153	382	0.002	37.7
ABG11974.1	ABG12089	50.000	26	13	0	12	37	206	231	0.052	32.7
ABG11974.1	ABG13708	25.974	77	51	3	18	94	103	173	0.18	30.8
ABG11974.1	ABG16072	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16058	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15997	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15917	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15860	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15798	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15721	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15590	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15559	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15532	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15496	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15474	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15405	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15386	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15333	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15313	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15229	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15186	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15116	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG15038	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14983	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14898	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14824	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14737	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14705	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14664	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14585	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14518	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14461	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14421	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14335	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14244	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14189	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14088	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG14036	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13975	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13880	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13832	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13797	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13762	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13636	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13598	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13501	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13435	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13374	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13318	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13243	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13194	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13122	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13071	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG13005	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12943	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12886	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12726	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12688	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12657	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12577	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12531	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12473	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12411	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12351	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12315	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12220	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12184	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12135	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG12062	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG11976	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16237	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16246	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16198	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16138	25.974	77	51	3	18	94	103	173	0.19	30.8
ABG11974.1	ABG16186	25.974	77	51	3	18	94	64	134	0.27	30.0
ABG11974.1	ABG13659	25.397	126	75	4	20	134	230	347	0.84	28.9
ABG11974.1	ABG12471	34.286	35	23	0	223	257	6	40	1.3	25.8
ABG11974.1	ABG12224	39.130	23	14	0	15	37	48	70	1.4	28.1
ABG11974.1	ABG15280	52.632	19	9	0	19	37	6	24	2.0	27.3
ABG11974.1	ABG13961	29.787	47	29	1	114	156	365	411	2.4	27.7
ABG11974.1	ABG16299	60.000	15	6	0	18	32	98	112	2.6	26.2
ABG11974.1	ABG14950	41.379	29	17	0	112	140	3	31	3.8	25.8
ABG11974.1	ABG15364	35.484	31	20	0	88	118	679	709	3.9	26.9
ABG11974.1	ABG13574	44.444	27	15	0	12	38	485	511	4.1	26.9
ABG11974.1	ABG12755	52.381	21	10	0	17	37	401	421	5.2	26.6
ABG11974.1	ABG12021	40.000	20	12	0	18	37	186	205	5.4	26.6
ABG11974.1	ABG12068	34.091	44	29	0	339	382	186	229	7.1	26.2
ABG11974.1	ABG14906	28.205	39	28	0	42	80	223	261	7.1	26.2
ABG11974.1	ABG13478	57.895	19	8	0	20	38	106	124	7.9	25.8
ABG11974.1	ABG13258	50.000	22	11	0	16	37	339	360	9.2	25.8
ABG11974.1	ABG13012	52.381	21	10	0	233	253	240	260	9.3	25.4
ABG11974.1	ABG15964	44.118	34	12	1	4	37	31	57	9.6	25.4
ABG11974.1	ABG12607	45.833	24	13	0	16	39	44	67	9.8	25.4
# BLASTP 2.6.0+
# Query: ABG11978.1 potassium transport protein [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
ABG11978.1	ABG11978	100.000	622	0	0	1	622	1	622	0.0	1254
ABG11978.1	ABG12100	28.571	77	43	3	219	291	127	195	0.71	29.3
ABG11978.1	ABG12841	38.596	57	32	2	393	448	2	56	2.7	27.7
ABG11978.1	ABG14985	27.586	58	35	2	496	553	40	90	3.9	27.3
ABG11978.1	ABG13582	28.571	28	20	0	39	66	142	169	5.2	26.9
ABG11978.1	ABG12384	40.000	25	15	0	385	409	70	94	5.8	26.6
ABG11978.1	ABG14128	32.143	56	38	0	177	232	102	157	6.3	25.8
ABG11978.1	ABG12853	57.143	21	9	0	253	273	101	121	7.3	26.2
ABG11978.1	ABG14787	26.389	72	44	2	178	247	38	102	7.4	26.6
ABG11978.1	ABG15063	35.714	28	18	0	592	619	323	350	7.5	26.2
# BLASTP 2.6.0+
# Query: ABG11979.1 ribose permease [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
ABG11979.1	ABG11979	100.000	139	0	0	1	139	1	139	3.85e-101	283
ABG11979.1	ABG15595	35.821	134	79	3	1	133	1	128	1.52e-20	79.3
ABG11979.1	ABG12490	31.707	82	51	3	3	84	111	187	1.3	25.8
ABG11979.1	ABG12836	27.473	91	62	3	4	90	72	162	1.3	25.8
ABG11979.1	ABG13112	40.909	22	13	0	104	125	189	210	1.4	25.8
ABG11979.1	ABG15866	30.667	75	47	3	17	86	79	153	2.6	24.6
ABG11979.1	ABG13447	42.857	21	12	0	106	126	440	460	9.1	23.5
# BLASTP 2.6.0+
# Query: ABG11980.1 ribokinase [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 23 hits found
ABG11980.1	ABG11980	100.000	308	0	0	1	308	1	308	0.0	618
ABG11980.1	ABG15596	32.890	301	202	0	5	305	2	302	1.07e-48	162
ABG11980.1	ABG13158	23.625	309	203	9	5	294	3	297	2.59e-13	66.2
ABG11980.1	ABG14480	23.934	305	182	12	39	304	58	351	6.20e-13	65.5
ABG11980.1	ABG15749	22.741	343	217	10	1	306	2	333	1.33e-11	61.2
ABG11980.1	ABG12983	33.684	95	61	2	182	275	183	276	4.78e-08	50.4
ABG11980.1	ABG13680	28.030	132	83	2	162	283	121	250	2.42e-06	45.1
ABG11980.1	ABG15098	26.282	156	111	2	145	299	157	309	3.72e-06	45.1
ABG11980.1	ABG15780	22.517	302	189	12	27	290	10	304	0.006	34.7
ABG11980.1	ABG14325	31.579	76	36	3	9	76	407	474	0.067	32.0
ABG11980.1	ABG14264	26.178	191	88	9	115	287	82	237	0.36	28.9
ABG11980.1	ABG13692	32.203	59	40	0	155	213	273	331	2.0	26.9
ABG11980.1	ABG12551	36.364	33	21	0	111	143	309	341	3.2	26.2
ABG11980.1	ABG13325	40.000	35	20	1	104	137	67	101	4.6	25.8
ABG11980.1	ABG13946	56.250	16	7	0	289	304	104	119	5.1	25.0
ABG11980.1	ABG15063	22.414	58	35	1	76	133	299	346	5.4	25.4
ABG11980.1	ABG12227	25.581	86	59	2	174	254	133	218	5.4	25.4
ABG11980.1	ABG12486	46.429	28	15	0	248	275	205	232	6.8	25.0
ABG11980.1	ABG12016	35.714	42	26	1	12	53	162	202	7.7	25.0
ABG11980.1	ABG15489	36.111	36	21	1	273	306	316	351	7.8	25.0
ABG11980.1	ABG13970	55.556	18	8	0	22	39	194	211	8.0	24.6
ABG11980.1	ABG15517	27.778	36	26	0	158	193	41	76	8.2	24.3
ABG11980.1	ABG12539	54.545	11	5	0	16	26	25	35	9.5	23.1
# BLASTP 2.6.0+
# Query: ABG11982.1 putative membrane transport protein [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
ABG11982.1	ABG11982	100.000	474	0	0	1	474	1	474	0.0	938
ABG11982.1	ABG14254	41.991	462	260	3	1	456	1	460	3.53e-120	357
ABG11982.1	ABG14721	30.695	417	267	9	16	419	19	426	1.06e-44	160
ABG11982.1	ABG13775	29.831	295	202	4	14	305	20	312	3.41e-29	116
ABG11982.1	ABG13290	20.433	416	312	7	16	413	24	438	5.88e-11	61.2
ABG11982.1	ABG12952	22.843	197	152	0	1	197	1	197	2.35e-09	55.8
ABG11982.1	ABG14999	25.000	120	90	0	68	187	75	194	2.05e-06	46.6
ABG11982.1	ABG15173	20.942	191	144	2	6	192	3	190	4.52e-06	45.8
ABG11982.1	ABG14170	23.864	176	127	2	15	187	38	209	6.23e-05	42.0
ABG11982.1	ABG12439	33.333	78	52	0	33	110	26	103	8.65e-04	38.5
ABG11982.1	ABG13473	32.051	78	53	0	33	110	26	103	0.002	37.4
ABG11982.1	ABG14625	30.769	78	51	1	54	131	57	131	0.022	33.9
ABG11982.1	ABG13700	26.852	108	75	2	64	169	60	165	0.032	33.5
ABG11982.1	ABG13923	27.184	103	73	1	66	166	78	180	0.047	32.7
ABG11982.1	ABG12391	24.490	98	74	0	34	131	47	144	0.053	32.7
ABG11982.1	ABG12836	25.490	102	72	3	13	111	27	127	0.13	31.6
ABG11982.1	ABG12836	66.667	15	5	0	66	80	316	330	5.9	26.2
ABG11982.1	ABG15268	22.222	180	118	6	11	179	9	177	0.17	31.2
ABG11982.1	ABG13281	26.506	83	53	3	57	131	55	137	0.42	28.9
ABG11982.1	ABG12445	24.823	141	96	4	52	192	56	186	0.74	28.9
ABG11982.1	ABG13389	27.273	99	64	3	66	160	67	161	1.2	28.5
ABG11982.1	ABG13371	43.333	30	17	0	378	407	3	32	3.7	26.6
ABG11982.1	ABG13476	35.000	40	26	0	197	236	227	266	4.2	26.6
ABG11982.1	ABG12639	26.415	106	71	4	66	169	41	141	7.7	25.4
ABG11982.1	ABG13046	25.466	161	84	7	177	323	94	232	8.0	25.4
ABG11982.1	ABG15543	50.000	18	9	0	75	92	310	327	8.4	25.8
ABG11982.1	ABG15831	40.000	35	16	1	270	299	5	39	9.0	25.4
# BLASTP 2.6.0+
# Query: ABG14254.1 putative membrane protein [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
ABG14254.1	ABG14254	100.000	465	0	0	1	465	1	465	0.0	918
ABG14254.1	ABG11982	41.991	462	260	3	1	460	1	456	1.73e-120	357
ABG14254.1	ABG14721	29.262	393	272	5	20	407	23	414	6.76e-38	141
ABG14254.1	ABG13775	29.936	314	215	4	14	324	20	331	7.73e-34	129
ABG14254.1	ABG12952	30.061	163	114	0	32	194	32	194	3.85e-14	70.9
ABG14254.1	ABG14170	23.529	170	129	1	3	171	25	194	6.03e-08	51.6
ABG14254.1	ABG15173	21.827	197	153	1	1	196	1	197	6.45e-08	51.6
ABG14254.1	ABG13290	23.570	437	275	14	15	413	23	438	1.49e-06	47.4
ABG14254.1	ABG14999	27.027	111	81	0	66	176	73	183	1.11e-04	41.2
ABG14254.1	ABG14625	30.909	110	64	3	54	154	57	163	1.36e-04	40.8
ABG14254.1	ABG13923	23.301	103	77	1	66	166	78	180	0.004	36.6
ABG14254.1	ABG13993	29.070	86	55	1	100	185	103	182	0.004	36.2
ABG14254.1	ABG12391	23.179	151	111	2	4	151	16	164	0.005	35.8
ABG14254.1	ABG13389	22.481	129	99	1	66	194	67	194	0.010	35.0
ABG14254.1	ABG12439	25.397	126	90	1	33	154	26	151	0.014	34.7
ABG14254.1	ABG13700	23.664	131	100	0	66	196	62	192	0.037	33.1
ABG14254.1	ABG12245	32.203	59	40	0	93	151	112	170	0.083	32.0
ABG14254.1	ABG12869	36.842	95	40	6	103	179	260	352	0.15	31.2
ABG14254.1	ABG13473	30.769	78	54	0	33	110	26	103	0.45	29.6
ABG14254.1	ABG13735	29.193	161	92	9	257	407	91	239	0.52	29.3
ABG14254.1	ABG13676	27.419	62	29	1	85	130	353	414	3.1	26.9
ABG14254.1	ABG13281	27.273	88	59	2	57	139	55	142	4.0	25.8
ABG14254.1	ABG12334	33.333	54	31	2	188	239	125	175	7.6	25.8
ABG14254.1	ABG15867	29.577	71	34	3	221	291	234	288	8.3	25.8
ABG14254.1	ABG12131	47.619	21	11	0	214	234	324	344	8.5	25.8
ABG14254.1	ABG12836	21.429	70	55	0	6	75	20	89	8.7	25.4
ABG14254.1	ABG15398	33.333	36	20	1	291	326	661	692	9.0	25.8
# BLASTP 2.6.0+
# Query: ABG11983.1 transcriptional regulator, GntR family [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
ABG11983.1	ABG11983	100.000	230	0	0	1	230	1	230	6.89e-176	479
ABG11983.1	ABG13470	30.337	178	104	4	21	189	14	180	2.15e-10	55.8
ABG11983.1	ABG15174	43.284	67	38	0	13	79	7	73	4.45e-09	52.4
ABG11983.1	ABG14884	30.178	169	108	4	12	177	8	169	1.02e-08	51.2
ABG11983.1	ABG12964	34.426	61	40	0	19	79	7	67	1.33e-05	42.0
ABG11983.1	ABG14920	30.000	100	68	2	28	125	25	124	1.89e-04	38.5
ABG11983.1	ABG15626	37.097	62	38	1	14	75	12	72	0.001	35.8
ABG11983.1	ABG14249	35.385	65	39	1	27	88	37	101	0.007	34.3
ABG11983.1	ABG13233	45.946	37	20	0	27	63	44	80	0.009	33.5
ABG11983.1	ABG13310	31.667	60	41	0	19	78	7	66	0.028	32.0
ABG11983.1	ABG13322	32.143	56	38	0	23	78	29	84	0.075	30.4
ABG11983.1	ABG14746	31.461	89	44	7	25	101	245	328	0.17	29.6
ABG11983.1	ABG15459	27.869	61	44	0	9	69	87	147	2.4	25.8
ABG11983.1	ABG13690	26.415	53	29	1	149	191	1	53	5.1	24.6
ABG11983.1	ABG15218	45.714	35	18	1	31	65	90	123	5.2	24.3
# BLASTP 2.6.0+
# Query: ABG14507.1 transposase for the IS285 insertion element [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 33 hits found
ABG14507.1	ABG14507	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG14494	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG14347	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG14267	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG14098	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13912	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13868	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13757	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13519	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13494	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13462	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13337	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG13068	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG12848	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG12824	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG12757	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG12112	100.000	402	0	0	1	402	1	402	0.0	836
ABG14507.1	ABG15493	99.751	402	1	0	1	402	1	402	0.0	835
ABG14507.1	ABG16207	99.751	402	1	0	1	402	1	402	0.0	834
ABG14507.1	ABG13903	100.000	300	0	0	103	402	1	300	0.0	627
ABG14507.1	ABG13227	96.842	285	9	0	1	285	1	285	0.0	574
ABG14507.1	ABG13910	96.266	241	5	1	1	241	1	237	6.84e-169	470
ABG14507.1	ABG13909	98.857	175	2	0	228	402	1	175	1.90e-130	369
ABG14507.1	ABG13228	92.857	112	8	0	291	402	1	112	4.06e-74	223
ABG14507.1	ABG16320	89.831	59	6	0	344	402	1	59	3.69e-32	113
ABG14507.1	ABG13902	98.246	57	1	0	1	57	1	57	8.49e-32	112
ABG14507.1	ABG16282	46.739	92	49	0	307	398	2	93	7.07e-27	100
ABG14507.1	ABG15809	29.032	62	35	3	323	380	138	194	0.50	28.9
ABG14507.1	ABG16256	31.250	80	46	4	112	185	40	116	2.0	27.3
ABG14507.1	ABG13159	34.483	29	19	0	313	341	8	36	7.5	25.0
ABG14507.1	ABG13467	32.432	74	38	3	178	251	56	117	8.2	24.6
ABG14507.1	ABG15786	47.619	21	11	0	82	102	454	474	9.3	25.4
ABG14507.1	ABG13999	30.612	49	29	1	86	129	12	60	9.4	24.6
# BLASTP 2.6.0+
# Query: ABG14494.1 transposase for the IS285 insertion element [Yersinia pestis Antiqua]
# Database: User specified sequence set (Input: proteìomes_yersia.fasta/protéomes_yersia.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 33 hits found
ABG14494.1	ABG14507	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG14494	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG14347	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG14267	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG14098	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13912	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13868	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13757	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13519	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13494	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13462	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13337	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG13068	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG12848	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG12824	100.000	402	0	0	1	402	1	402	0.0	836
ABG14494.1	ABG12757	100.000	402	0	0	1	402	1	402	0.0	836
